uid,rank,pos_score,max_neg_score,n_train_items,item_popularity,is_cold,hit@5,hit@10,hit@20,ndcg@5,ndcg@10,ndcg@20,activity_segment,pop_bin
1046,6,0.1148621067404747,0.17319931089878082,8,4,True,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Cold (≤10),Q1 (cold)
1047,93,-0.16069509088993073,0.2676204442977905,3,5,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
1048,99,-0.22033381462097168,0.1884339153766632,10,5,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
1049,45,-0.04550526291131973,0.10962331295013428,4,5,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
1050,9,0.26675137877464294,0.3281539976596832,32,44,False,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Active (31-100),Q4 (popular)
1050,64,0.14583086967468262,0.3479102849960327,32,16,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q3
1050,7,0.28155308961868286,0.35091039538383484,32,56,False,0,1,1,0.0,0.31546487678572877,0.31546487678572877,Active (31-100),Q4 (popular)
1050,41,0.1759064942598343,0.3649826645851135,32,7,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q2
1051,0,0.3479205369949341,0.32261040806770325,17,5,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q1 (cold)
1051,43,0.14959454536437988,0.4297284483909607,17,8,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q2
1052,16,0.0985022634267807,0.25880318880081177,6,7,True,0,0,1,0.0,0.0,0.23981246656813146,Cold (≤10),Q2
1053,67,-0.10779954493045807,0.2666984498500824,6,13,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
1054,1,0.19498950242996216,0.2734256982803345,3,8,True,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Cold (≤10),Q2
1055,49,-0.06839130818843842,0.21297547221183777,5,6,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
1056,23,-0.08417560160160065,0.17043006420135498,6,8,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
1057,2,0.15549784898757935,0.2499590665102005,3,4,True,1,1,1,0.5,0.5,0.5,Cold (≤10),Q1 (cold)
1058,98,-0.02196666970849037,0.3618534207344055,14,5,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
1059,50,0.03185524418950081,0.3204672932624817,5,87,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
1060,6,0.3066951632499695,0.39939993619918823,27,119,False,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Warm (11-30),Q4 (popular)
1060,52,0.17498070001602173,0.41060319542884827,27,17,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q3
1060,43,0.20261558890342712,0.3576682209968567,27,43,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q4 (popular)
1061,11,0.2765146791934967,0.36394354701042175,31,59,False,0,0,1,0.0,0.0,0.27023815442731974,Active (31-100),Q4 (popular)
1061,18,0.24483174085617065,0.3546008765697479,31,8,False,0,0,1,0.0,0.0,0.23137821315975915,Active (31-100),Q2
1061,75,0.11054940521717072,0.3766162395477295,31,9,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q2
1062,0,0.17004214227199554,0.16155117750167847,4,6,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q2
1063,11,0.05947965383529663,0.25423064827919006,10,29,True,0,0,1,0.0,0.0,0.27023815442731974,Cold (≤10),Q3
1064,23,0.09372906386852264,0.28056108951568604,3,67,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
1065,7,0.07393743097782135,0.1256203055381775,3,67,True,0,1,1,0.0,0.31546487678572877,0.31546487678572877,Cold (≤10),Q4 (popular)
1066,46,0.140263631939888,0.3641538619995117,22,3,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
1066,66,0.11882732808589935,0.4560084044933319,22,15,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q3
1067,7,0.08545859903097153,0.27625852823257446,5,44,True,0,1,1,0.0,0.31546487678572877,0.31546487678572877,Cold (≤10),Q4 (popular)
1068,81,0.06394661217927933,0.32737505435943604,17,6,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q2
1069,5,0.14294125139713287,0.22651010751724243,5,4,True,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Cold (≤10),Q1 (cold)
1070,11,0.10793281346559525,0.40672439336776733,4,88,True,0,0,1,0.0,0.0,0.27023815442731974,Cold (≤10),Q4 (popular)
1071,61,0.09473302215337753,0.41917160153388977,12,4,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
1072,13,0.0861053541302681,0.23109763860702515,10,126,True,0,0,1,0.0,0.0,0.2559580248098155,Cold (≤10),Q4 (popular)
1073,28,-0.08944976329803467,0.10353569686412811,5,34,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
1074,0,0.3762264847755432,0.2682381570339203,19,24,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q3
1074,5,0.2745503783226013,0.3839859068393707,19,42,False,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Warm (11-30),Q4 (popular)
1075,21,0.09844303131103516,0.3061941862106323,6,11,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
1076,2,0.29601383209228516,0.3281192183494568,11,17,False,1,1,1,0.5,0.5,0.5,Warm (11-30),Q3
1077,21,0.16762122511863708,0.43465450406074524,12,43,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q4 (popular)
1078,56,-0.06931528449058533,0.2027844488620758,5,20,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
1079,48,0.03301991894841194,0.3405829668045044,5,74,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
1080,46,0.06641606241464615,0.24721626937389374,5,48,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
1081,7,0.0884934589266777,0.17833232879638672,5,50,True,0,1,1,0.0,0.31546487678572877,0.31546487678572877,Cold (≤10),Q4 (popular)
1082,3,0.16549637913703918,0.24900729954242706,4,20,True,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Cold (≤10),Q3
1083,14,0.15137247741222382,0.2815873622894287,5,32,True,0,0,1,0.0,0.0,0.25,Cold (≤10),Q4 (popular)
1084,9,0.03832855075597763,0.20304609835147858,4,4,True,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Cold (≤10),Q1 (cold)
1085,70,-0.03229000046849251,0.3540966808795929,3,4,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
1086,1,0.3560512661933899,0.36246442794799805,21,18,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Warm (11-30),Q3
1086,0,0.3888748586177826,0.3776627779006958,21,41,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q4 (popular)
1087,1,0.21380601823329926,0.277978777885437,4,30,True,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Cold (≤10),Q4 (popular)
1088,75,-0.11666547507047653,0.21321627497673035,6,25,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
1089,85,0.07951267063617706,0.32054197788238525,15,32,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q4 (popular)
1090,68,-0.06440579146146774,0.16314053535461426,9,4,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
1091,46,-0.06930150091648102,0.10786785930395126,6,30,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
1092,21,0.047450367361307144,0.330110102891922,7,12,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
1093,8,0.23022408783435822,0.3761175274848938,8,151,True,0,1,1,0.0,0.3010299956639812,0.3010299956639812,Cold (≤10),Q4 (popular)
1094,9,0.33441370725631714,0.4168912470340729,107,42,False,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Power (>100),Q4 (popular)
1094,12,0.3048398494720459,0.4222186803817749,107,43,False,0,0,1,0.0,0.0,0.26264953503719357,Power (>100),Q4 (popular)
1094,1,0.39422833919525146,0.4225514531135559,107,39,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Power (>100),Q4 (popular)
1094,66,0.19303491711616516,0.3994823098182678,107,13,False,0,0,0,0.0,0.0,0.0,Power (>100),Q3
1094,35,0.2618573307991028,0.5110906362533569,107,6,False,0,0,0,0.0,0.0,0.0,Power (>100),Q2
1094,5,0.3464244604110718,0.4183651804924011,107,67,False,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Power (>100),Q4 (popular)
1094,11,0.3274085521697998,0.4311373829841614,107,10,False,0,0,1,0.0,0.0,0.27023815442731974,Power (>100),Q2
1094,37,0.26172053813934326,0.4391540288925171,107,29,False,0,0,0,0.0,0.0,0.0,Power (>100),Q3
1094,9,0.32279589772224426,0.36181771755218506,107,51,False,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Power (>100),Q4 (popular)
1094,24,0.28559228777885437,0.35754579305648804,107,16,False,0,0,0,0.0,0.0,0.0,Power (>100),Q3
1094,15,0.3248184323310852,0.4333851933479309,107,26,False,0,0,1,0.0,0.0,0.24465054211822604,Power (>100),Q3
1094,14,0.311112642288208,0.4686738848686218,107,74,False,0,0,1,0.0,0.0,0.25,Power (>100),Q4 (popular)
1094,67,0.19758081436157227,0.41007229685783386,107,2,False,0,0,0,0.0,0.0,0.0,Power (>100),Q1 (cold)
1095,44,0.023019535467028618,0.4314953088760376,7,46,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
1096,77,-0.12167691439390182,0.16953179240226746,7,5,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
1097,56,-0.07980711758136749,0.25062045454978943,3,5,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
1098,13,0.05903193727135658,0.1604730486869812,6,8,True,0,0,1,0.0,0.0,0.2559580248098155,Cold (≤10),Q2
1099,1,0.3051110506057739,0.3100881576538086,21,79,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Warm (11-30),Q4 (popular)
1099,13,0.22333776950836182,0.41032034158706665,21,11,False,0,0,1,0.0,0.0,0.2559580248098155,Warm (11-30),Q2
1100,80,-0.060435958206653595,0.28002867102622986,4,3,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
1101,15,0.2728348672389984,0.4413558840751648,23,59,False,0,0,1,0.0,0.0,0.24465054211822604,Warm (11-30),Q4 (popular)
1101,12,0.2804150879383087,0.442127525806427,23,24,False,0,0,1,0.0,0.0,0.26264953503719357,Warm (11-30),Q3
1102,5,0.07088277488946915,0.2159392237663269,7,3,True,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Cold (≤10),Q1 (cold)
1103,0,0.26562875509262085,0.21046069264411926,3,47,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q4 (popular)
1104,11,-0.0045441798865795135,0.07959611713886261,3,12,True,0,0,1,0.0,0.0,0.27023815442731974,Cold (≤10),Q2
1105,1,0.34120479226112366,0.3685702681541443,23,111,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Warm (11-30),Q4 (popular)
1105,90,0.06374296545982361,0.37786346673965454,23,4,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
1106,7,0.15807819366455078,0.2918385863304138,3,15,True,0,1,1,0.0,0.31546487678572877,0.31546487678572877,Cold (≤10),Q3
1107,1,0.3919875919818878,0.4234543442726135,12,32,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Warm (11-30),Q4 (popular)
1108,20,-0.03967837244272232,0.1364552080631256,4,7,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
1109,55,0.1934460997581482,0.372890830039978,49,9,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q2
1109,14,0.3077998757362366,0.387393593788147,49,13,False,0,0,1,0.0,0.0,0.25,Active (31-100),Q3
1109,13,0.31377339363098145,0.387493371963501,49,67,False,0,0,1,0.0,0.0,0.2559580248098155,Active (31-100),Q4 (popular)
1109,49,0.2287077009677887,0.4091739058494568,49,14,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q3
1109,0,0.4896549880504608,0.3582528233528137,49,14,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q3
1110,9,0.04111044108867645,0.11852605640888214,4,3,True,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Cold (≤10),Q1 (cold)
1111,25,-0.010211039334535599,0.3032095432281494,5,30,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
1112,26,0.1265953779220581,0.326585054397583,4,132,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
1113,96,0.021189406514167786,0.4283450245857239,70,2,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q1 (cold)
1113,14,0.25476473569869995,0.39045318961143494,70,4,False,0,0,1,0.0,0.0,0.25,Active (31-100),Q1 (cold)
1113,1,0.336864709854126,0.3685244917869568,70,126,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Active (31-100),Q4 (popular)
1113,1,0.4664553999900818,0.49187779426574707,70,5,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Active (31-100),Q1 (cold)
1113,3,0.38439828157424927,0.41606730222702026,70,88,False,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Active (31-100),Q4 (popular)
1113,13,0.2691027522087097,0.40331313014030457,70,107,False,0,0,1,0.0,0.0,0.2559580248098155,Active (31-100),Q4 (popular)
1113,2,0.367012083530426,0.4767490029335022,70,36,False,1,1,1,0.5,0.5,0.5,Active (31-100),Q4 (popular)
1113,1,0.36271676421165466,0.4903337359428406,70,13,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Active (31-100),Q3
1114,11,0.026824593544006348,0.24752941727638245,4,7,True,0,0,1,0.0,0.0,0.27023815442731974,Cold (≤10),Q2
1115,16,0.30058908462524414,0.465914785861969,24,21,False,0,0,1,0.0,0.0,0.23981246656813146,Warm (11-30),Q3
1115,7,0.3090488612651825,0.3729143738746643,24,7,False,0,1,1,0.0,0.31546487678572877,0.31546487678572877,Warm (11-30),Q2
1115,3,0.33833104372024536,0.6518306732177734,24,7,False,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Warm (11-30),Q2
1116,0,0.302050918340683,0.18176640570163727,4,8,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q2
1117,32,-0.014026319608092308,0.17962181568145752,6,21,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
1118,24,0.10106156766414642,0.33647143840789795,5,8,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
1119,34,0.04923884570598602,0.3172556757926941,6,74,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
1120,25,0.013457518070936203,0.24077939987182617,6,7,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
1121,90,-0.15548282861709595,0.2305247187614441,7,3,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
1122,1,0.21951746940612793,0.26089268922805786,8,22,True,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Cold (≤10),Q3
1123,0,0.2303437888622284,0.2089986652135849,3,4,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q1 (cold)
1124,52,-0.09088048338890076,0.11941622942686081,6,20,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
1125,8,0.1378304660320282,0.2670021653175354,7,4,True,0,1,1,0.0,0.3010299956639812,0.3010299956639812,Cold (≤10),Q1 (cold)
1126,0,0.06587984412908554,0.042003385722637177,5,23,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q3
1127,84,-0.09502560645341873,0.1773485243320465,6,20,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
1128,4,0.34131601452827454,0.42854756116867065,17,41,False,1,1,1,0.38685280723454163,0.38685280723454163,0.38685280723454163,Warm (11-30),Q4 (popular)
1129,82,-0.13733616471290588,0.21803033351898193,3,4,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
1130,0,0.4133811593055725,0.3182113468647003,7,17,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q3
1131,10,0.18271811306476593,0.4433417022228241,6,5,True,0,0,1,0.0,0.0,0.27894294565112987,Cold (≤10),Q1 (cold)
1132,0,0.2704847455024719,0.15466269850730896,10,126,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q4 (popular)
1133,25,0.19650141894817352,0.36706167459487915,16,15,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q3
1133,38,0.16514736413955688,0.47620290517807007,16,5,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
1134,0,0.4174826741218567,0.4026451110839844,19,25,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q3
1134,18,0.19870230555534363,0.28418612480163574,19,9,False,0,0,1,0.0,0.0,0.23137821315975915,Warm (11-30),Q2
1135,29,0.21782732009887695,0.3349056839942932,39,38,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q4 (popular)
1135,8,0.279238224029541,0.33279675245285034,39,6,False,0,1,1,0.0,0.3010299956639812,0.3010299956639812,Active (31-100),Q2
1135,8,0.28142160177230835,0.35450631380081177,39,17,False,0,1,1,0.0,0.3010299956639812,0.3010299956639812,Active (31-100),Q3
1135,71,0.12535728514194489,0.3617143929004669,39,5,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q1 (cold)
1136,1,0.2264852374792099,0.2643240690231323,4,2,True,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Cold (≤10),Q1 (cold)
1137,12,0.03160193935036659,0.09936881065368652,4,32,True,0,0,1,0.0,0.0,0.26264953503719357,Cold (≤10),Q4 (popular)
1138,47,-0.010720119811594486,0.2778488099575043,5,7,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
1139,55,-0.11271467804908752,0.24839958548545837,4,25,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
1140,71,-0.08175734430551529,0.21049010753631592,3,15,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
1141,18,-0.01882414147257805,0.10082025080919266,6,3,True,0,0,1,0.0,0.0,0.23137821315975915,Cold (≤10),Q1 (cold)
1142,32,0.05190373957157135,0.2547672986984253,4,19,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
1143,28,-0.04563503712415695,0.17355944216251373,3,34,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
1144,0,0.9004210829734802,0.6743813753128052,13,12,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q2
1145,56,0.09259630739688873,0.47466787695884705,14,2,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
1146,0,0.4445778429508209,0.07003234326839447,5,5,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q1 (cold)
1147,0,0.31025299429893494,0.22156184911727905,7,2,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q1 (cold)
1148,60,-0.07042638957500458,0.21315941214561462,3,24,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
1149,45,-0.0074105095118284225,0.25656139850616455,5,13,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
1150,33,0.02039293199777603,0.23063445091247559,4,15,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
1151,69,0.09355847537517548,0.3677332401275635,18,21,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q3
1151,0,0.5000593662261963,0.4223637580871582,18,16,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q3
1152,42,-0.0023795664310455322,0.14541387557983398,7,5,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
1153,1,0.3313618302345276,0.35589778423309326,8,4,True,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Cold (≤10),Q1 (cold)
1154,33,0.08522576093673706,0.2584511637687683,6,26,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
1155,50,-0.03282381594181061,0.21731431782245636,8,34,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
1156,3,0.2843872308731079,0.4605353772640228,14,32,False,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Warm (11-30),Q4 (popular)
1157,0,0.5020103454589844,0.2743409276008606,3,50,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q4 (popular)
1158,9,0.09483937174081802,0.1830814927816391,3,67,True,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Cold (≤10),Q4 (popular)
1159,6,0.2792534828186035,0.37262192368507385,22,11,False,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Warm (11-30),Q2
1159,69,0.15666331350803375,0.4485574960708618,22,22,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q3
1160,6,0.17665311694145203,0.423652321100235,3,13,True,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Cold (≤10),Q3
1161,0,0.31212300062179565,0.11077220737934113,3,28,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q3
1162,22,-0.04232198745012283,0.17406588792800903,5,4,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
1163,10,0.12649869918823242,0.4016076922416687,4,11,True,0,0,1,0.0,0.0,0.27894294565112987,Cold (≤10),Q2
1164,1,0.3065963089466095,0.32194605469703674,9,49,True,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Cold (≤10),Q4 (popular)
1165,36,0.0030367672443389893,0.23054176568984985,7,2,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
1166,16,0.06548590958118439,0.19799835979938507,3,55,True,0,0,1,0.0,0.0,0.23981246656813146,Cold (≤10),Q4 (popular)
1167,48,-0.04298599809408188,0.34353306889533997,5,83,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
1168,0,0.278236985206604,0.20425167679786682,7,3,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q1 (cold)
1169,95,0.0008640382438898087,0.34740447998046875,12,4,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
1170,0,0.5282872915267944,0.2778991162776947,11,14,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q3
1171,5,0.1048382818698883,0.3008796274662018,6,41,True,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Cold (≤10),Q4 (popular)
1172,0,0.341346800327301,0.024411916732788086,4,25,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q3
1173,21,-0.0387796126306057,0.09052002429962158,4,85,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
1174,78,0.1286783218383789,0.36313319206237793,114,2,False,0,0,0,0.0,0.0,0.0,Power (>100),Q1 (cold)
1174,3,0.33432483673095703,0.35705897212028503,114,282,False,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Power (>100),Q4 (popular)
1174,27,0.2719293236732483,0.37429970502853394,114,5,False,0,0,0,0.0,0.0,0.0,Power (>100),Q1 (cold)
1174,0,0.4102814495563507,0.40557992458343506,114,3,False,1,1,1,1.0,1.0,1.0,Power (>100),Q1 (cold)
1174,4,0.33125805854797363,0.48509401082992554,114,105,False,1,1,1,0.38685280723454163,0.38685280723454163,0.38685280723454163,Power (>100),Q4 (popular)
1174,14,0.2826148569583893,0.3380360007286072,114,5,False,0,0,1,0.0,0.0,0.25,Power (>100),Q1 (cold)
1174,8,0.3429667353630066,0.4029788374900818,114,48,False,0,1,1,0.0,0.3010299956639812,0.3010299956639812,Power (>100),Q4 (popular)
1174,9,0.3335062265396118,0.37435877323150635,114,8,False,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Power (>100),Q2
1174,1,0.4357241094112396,0.47772008180618286,114,30,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Power (>100),Q4 (popular)
1174,3,0.3486012816429138,0.480816513299942,114,57,False,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Power (>100),Q4 (popular)
1174,6,0.34014153480529785,0.35947227478027344,114,44,False,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Power (>100),Q4 (popular)
1174,6,0.3339243531227112,0.41768720746040344,114,40,False,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Power (>100),Q4 (popular)
1174,1,0.3611081540584564,0.3674617111682892,114,8,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Power (>100),Q2
1174,3,0.35484641790390015,0.5249921083450317,114,6,False,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Power (>100),Q2
1175,11,-0.014391448348760605,0.11760823428630829,6,49,True,0,0,1,0.0,0.0,0.27023815442731974,Cold (≤10),Q4 (popular)
1176,35,0.2226201444864273,0.33912867307662964,25,4,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
1176,6,0.3260999023914337,0.37858203053474426,25,9,False,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Warm (11-30),Q2
1176,1,0.3618631064891815,0.38017210364341736,25,3,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Warm (11-30),Q1 (cold)
1177,5,0.08038383722305298,0.18112730979919434,5,8,True,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Cold (≤10),Q2
1178,73,-0.10315485298633575,0.3055216670036316,6,7,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
1179,1,0.19030101597309113,0.4956183433532715,7,43,True,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Cold (≤10),Q4 (popular)
1180,57,-0.07189472019672394,0.09101121127605438,3,7,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
